:UserID,:TweetID,:TYPE
65913144,2996,POSTED
115485051,2997,POSTED
27855118,2998,POSTED
22679419,2999,POSTED
115485051,3000,POSTED
314316607,3001,POSTED
22679419,3002,POSTED
19040580,3003,POSTED
16303106,3004,POSTED
10671602,3005,POSTED
1183041,3006,POSTED
18927441,3007,POSTED
46423291,3008,POSTED
1183041,3009,POSTED
48485771,3010,POSTED
19358562,3011,POSTED
19358562,3012,POSTED
16475194,3013,POSTED
21681252,3014,POSTED
17224642,3015,POSTED
46423291,3016,POSTED
14654965,3017,POSTED
88323281,3018,POSTED
27855118,3019,POSTED
204317520,3020,POSTED
18742444,3021,POSTED
270449528,3022,POSTED
31353077,3023,POSTED
47161442,3024,POSTED
79797834,3025,POSTED
17093617,3026,POSTED
16475194,3027,POSTED
187773078,3028,POSTED
284422688,3029,POSTED
153226312,3030,POSTED
17093617,3031,POSTED
69592091,3032,POSTED
309366491,3033,POSTED
151338729,3034,POSTED
204140367,3035,POSTED
48485771,3036,POSTED
40981798,3037,POSTED
813286,3038,POSTED
229039814,3039,POSTED
22462180,3040,POSTED
18742444,3041,POSTED
93905958,3042,POSTED
8088112,3043,POSTED
16098603,3044,POSTED
270449528,3045,POSTED
3359851,3046,POSTED
15439395,3047,POSTED
19493072,3048,POSTED
116036694,3049,POSTED
229039814,3050,POSTED
783214,3051,POSTED
14230524,3052,POSTED
63485337,3053,POSTED
90420314,3054,POSTED
21681252,3055,POSTED
30313925,3056,POSTED
40981798,3057,POSTED
62581962,3058,POSTED
149538028,3059,POSTED
11348282,3060,POSTED
813286,3061,POSTED
22462180,3062,POSTED
121533789,3063,POSTED
11348282,3064,POSTED
16303106,3065,POSTED
7861312,3066,POSTED
254839786,3067,POSTED
11928542,3068,POSTED
19358562,3069,POSTED
133055665,3070,POSTED
7860742,3071,POSTED
149538028,3072,POSTED
19358562,3073,POSTED
40981798,3074,POSTED
263838766,3075,POSTED
149538028,3076,POSTED
22784458,3077,POSTED
314316607,3078,POSTED
15853668,3079,POSTED
428333,3080,POSTED
62581962,3081,POSTED
204317520,3082,POSTED
17868918,3083,POSTED
24742040,3084,POSTED
309366491,3085,POSTED
7861312,3086,POSTED
7872262,3087,POSTED
121533789,3088,POSTED
18742444,3089,POSTED
19040580,3090,POSTED
151338729,3091,POSTED
34068984,3092,POSTED
88323281,3093,POSTED
14654965,3094,POSTED
17093617,3095,POSTED
19725644,3096,POSTED
62581962,3097,POSTED
309366491,3098,POSTED
254839786,3099,POSTED
8088112,3100,POSTED
116036694,3101,POSTED
34068984,3102,POSTED
63485337,3103,POSTED
22784458,3104,POSTED
195475105,3105,POSTED
28465635,3106,POSTED
31331740,3107,POSTED
149538028,3108,POSTED
11928542,3109,POSTED
18776017,3110,POSTED
270449528,3111,POSTED
46423291,3112,POSTED
83943787,3113,POSTED
204317520,3114,POSTED
195475105,3115,POSTED
11928542,3116,POSTED
14075928,3117,POSTED
16303106,3118,POSTED
27633075,3119,POSTED
14654965,3120,POSTED
47161442,3121,POSTED
24585498,3122,POSTED
263838766,3123,POSTED
309366491,3124,POSTED
88323281,3125,POSTED
59804598,3126,POSTED
16475194,3127,POSTED
24742040,3128,POSTED
121533789,3129,POSTED
813286,3130,POSTED
16464746,3131,POSTED
19493072,3132,POSTED
48485771,3133,POSTED
34428380,3134,POSTED
270449528,3135,POSTED
8088112,3136,POSTED
314316607,3137,POSTED
24585498,3138,POSTED
16098603,3139,POSTED
17868918,3140,POSTED
7860742,3141,POSTED
153226312,3142,POSTED
15234657,3143,POSTED
153226312,3144,POSTED
19358562,3145,POSTED
18742444,3146,POSTED
204317520,3147,POSTED
229039814,3148,POSTED
22784458,3149,POSTED
11928542,3150,POSTED
65913144,3151,POSTED
428333,3152,POSTED
100318079,3153,POSTED
15439395,3154,POSTED
14654965,3155,POSTED
1183041,3156,POSTED
19358562,3157,POSTED
62581962,3158,POSTED
59804598,3159,POSTED
314316607,3160,POSTED
69592091,3161,POSTED
24585498,3162,POSTED
24585498,3163,POSTED
47787563,3164,POSTED
7861312,3165,POSTED
47161442,3166,POSTED
1183041,3167,POSTED
15853668,3168,POSTED
16464746,3169,POSTED
14230524,3170,POSTED
43003845,3171,POSTED
22784458,3172,POSTED
34428380,3173,POSTED
15853668,3174,POSTED
149538028,3175,POSTED
15439395,3176,POSTED
428333,3177,POSTED
270449528,3178,POSTED
100318079,3179,POSTED
82030021,3180,POSTED
79797834,3181,POSTED
18742444,3182,POSTED
187773078,3183,POSTED
17224642,3184,POSTED
187773078,3185,POSTED
16475194,3186,POSTED
117674417,3187,POSTED
15234657,3188,POSTED
30313925,3189,POSTED
26929220,3190,POSTED
15439395,3191,POSTED
26929220,3192,POSTED
121533789,3193,POSTED
15234657,3194,POSTED
24742040,3195,POSTED
19802879,3196,POSTED
10671602,3197,POSTED
187773078,3198,POSTED
48485771,3199,POSTED
121533789,3200,POSTED
314316607,3201,POSTED
173732041,3202,POSTED
48485771,3203,POSTED
2367911,3204,POSTED
18996905,3205,POSTED
133055665,3206,POSTED
15234657,3207,POSTED
2367911,3208,POSTED
14922225,3209,POSTED
21681252,3210,POSTED
16475194,3211,POSTED
82030021,3212,POSTED
14922225,3213,POSTED
22462180,3214,POSTED
8088112,3215,POSTED
238260874,3216,POSTED
16303106,3217,POSTED
116036694,3218,POSTED
28465635,3219,POSTED
27855118,3220,POSTED
813286,3221,POSTED
173732041,3222,POSTED
14230524,3223,POSTED
254839786,3224,POSTED
16098603,3225,POSTED
22679419,3226,POSTED
15913,3227,POSTED
149538028,3228,POSTED
8088112,3229,POSTED
79797834,3230,POSTED
270449528,3231,POSTED
93905958,3232,POSTED
19725644,3233,POSTED
82030021,3234,POSTED
280935165,3235,POSTED
59804598,3236,POSTED
15853668,3237,POSTED
153226312,3238,POSTED
18776017,3239,POSTED
19040580,3240,POSTED
18927441,3241,POSTED
14230524,3242,POSTED
15913,3243,POSTED
24585498,3244,POSTED
18742444,3245,POSTED
813286,3246,POSTED
65913144,3247,POSTED
93905958,3248,POSTED
14230524,3249,POSTED
8088112,3250,POSTED
90420314,3251,POSTED
22784458,3252,POSTED
19040580,3253,POSTED
69592091,3254,POSTED
173732041,3255,POSTED
284422688,3256,POSTED
19040580,3257,POSTED
47161442,3258,POSTED
79797834,3259,POSTED
16475194,3260,POSTED
22784458,3261,POSTED
15439395,3262,POSTED
133055665,3263,POSTED
972651,3264,POSTED
24585498,3265,POSTED
187773078,3266,POSTED
11348282,3267,POSTED
59804598,3268,POSTED
133055665,3269,POSTED
151338729,3270,POSTED
27633075,3271,POSTED
15234657,3272,POSTED
88323281,3273,POSTED
259842341,3274,POSTED
18996905,3275,POSTED
27855118,3276,POSTED
30313925,3277,POSTED
18996905,3278,POSTED
7860742,3279,POSTED
115485051,3280,POSTED
40981798,3281,POSTED
16098603,3282,POSTED
238260874,3283,POSTED
263838766,3284,POSTED
173732041,3285,POSTED
7860742,3286,POSTED
15913,3287,POSTED
47787563,3288,POSTED
100318079,3289,POSTED
24585498,3290,POSTED
14230524,3291,POSTED
187773078,3292,POSTED
18996905,3293,POSTED
17868918,3294,POSTED
5442012,3295,POSTED
116036694,3296,POSTED
254839786,3297,POSTED
7872262,3298,POSTED
270449528,3299,POSTED
1183041,3300,POSTED
276706356,3301,POSTED
7872262,3302,POSTED
22679419,3303,POSTED
17093617,3304,POSTED
254839786,3305,POSTED
27633075,3306,POSTED
28465635,3307,POSTED
151338729,3308,POSTED
173732041,3309,POSTED
83943787,3310,POSTED
40981798,3311,POSTED
783214,3312,POSTED
18996905,3313,POSTED
151338729,3314,POSTED
11928542,3315,POSTED
309366491,3316,POSTED
21681252,3317,POSTED
43003845,3318,POSTED
31353077,3319,POSTED
10671602,3320,POSTED
972651,3321,POSTED
972651,3322,POSTED
26281970,3323,POSTED
79797834,3324,POSTED
284422688,3325,POSTED
31353077,3326,POSTED
15853668,3327,POSTED
18996905,3328,POSTED
17868918,3329,POSTED
63485337,3330,POSTED
7872262,3331,POSTED
14922225,3332,POSTED
10671602,3333,POSTED
270449528,3334,POSTED
204140367,3335,POSTED
11348282,3336,POSTED
263838766,3337,POSTED
14922225,3338,POSTED
15853668,3339,POSTED
47787563,3340,POSTED
972651,3341,POSTED
14922225,3342,POSTED
11348282,3343,POSTED
276706356,3344,POSTED
69592091,3345,POSTED
115485051,3346,POSTED
8088112,3347,POSTED
204140367,3348,POSTED
30313925,3349,POSTED
280935165,3350,POSTED
115485051,3351,POSTED
309366491,3352,POSTED
16098603,3353,POSTED
16098603,3354,POSTED
10350,3355,POSTED
14230524,3356,POSTED
30313925,3357,POSTED
309366491,3358,POSTED
238260874,3359,POSTED
22784458,3360,POSTED
27633075,3361,POSTED
62581962,3362,POSTED
59804598,3363,POSTED
63485337,3364,POSTED
263838766,3365,POSTED
3359851,3366,POSTED
17224642,3367,POSTED
428333,3368,POSTED
10671602,3369,POSTED
117674417,3370,POSTED
11348282,3371,POSTED
19040580,3372,POSTED
43003845,3373,POSTED
5442012,3374,POSTED
17224642,3375,POSTED
26929220,3376,POSTED
8088112,3377,POSTED
238260874,3378,POSTED
2367911,3379,POSTED
813286,3380,POSTED
17868918,3381,POSTED
34068984,3382,POSTED
314316607,3383,POSTED
7861312,3384,POSTED
14654965,3385,POSTED
238260874,3386,POSTED
783214,3387,POSTED
7860742,3388,POSTED
11348282,3389,POSTED
428333,3390,POSTED
11928542,3391,POSTED
19802879,3392,POSTED
284422688,3393,POSTED
229039814,3394,POSTED
309366491,3395,POSTED
15439395,3396,POSTED
83943787,3397,POSTED
116036694,3398,POSTED
19802879,3399,POSTED
151338729,3400,POSTED
17868918,3401,POSTED
783214,3402,POSTED
27633075,3403,POSTED
10350,3404,POSTED
16464746,3405,POSTED
17093617,3406,POSTED
259842341,3407,POSTED
10671602,3408,POSTED
254839786,3409,POSTED
15913,3410,POSTED
15853668,3411,POSTED
149538028,3412,POSTED
22679419,3413,POSTED
19358562,3414,POSTED
100318079,3415,POSTED
259842341,3416,POSTED
34068984,3417,POSTED
47161442,3418,POSTED
16464746,3419,POSTED
24585498,3420,POSTED
18776017,3421,POSTED
121533789,3422,POSTED
14230524,3423,POSTED
2367911,3424,POSTED
31331740,3425,POSTED
7861312,3426,POSTED
27633075,3427,POSTED
263838766,3428,POSTED
28465635,3429,POSTED
10671602,3430,POSTED
314316607,3431,POSTED
7872262,3432,POSTED
3359851,3433,POSTED
90420314,3434,POSTED
3359851,3435,POSTED
19802879,3436,POSTED
14075928,3437,POSTED
11928542,3438,POSTED
46423291,3439,POSTED
16464746,3440,POSTED
22784458,3441,POSTED
115485051,3442,POSTED
31353077,3443,POSTED
204317520,3444,POSTED
309366491,3445,POSTED
79797834,3446,POSTED
173732041,3447,POSTED
34428380,3448,POSTED
7860742,3449,POSTED
90420314,3450,POSTED
17868918,3451,POSTED
229039814,3452,POSTED
62581962,3453,POSTED
19358562,3454,POSTED
195475105,3455,POSTED
117674417,3456,POSTED
309366491,3457,POSTED
7872262,3458,POSTED
783214,3459,POSTED
7861312,3460,POSTED
16303106,3461,POSTED
3359851,3462,POSTED
22462180,3463,POSTED
65913144,3464,POSTED
14230524,3465,POSTED
22679419,3466,POSTED
813286,3467,POSTED
813286,3468,POSTED
21681252,3469,POSTED
26281970,3470,POSTED
16098603,3471,POSTED
7861312,3472,POSTED
131601987,3473,POSTED
69592091,3474,POSTED
59804598,3475,POSTED
16098603,3476,POSTED
59804598,3477,POSTED
115485051,3478,POSTED
309366491,3479,POSTED
19802879,3480,POSTED
17224642,3481,POSTED
18996905,3482,POSTED
229039814,3483,POSTED
195475105,3484,POSTED
19040580,3485,POSTED
813286,3486,POSTED
17868918,3487,POSTED
22784458,3488,POSTED
18927441,3489,POSTED
14654965,3490,POSTED
47161442,3491,POSTED
1183041,3492,POSTED
121533789,3493,POSTED
46423291,3494,POSTED
15439395,3495,POSTED
34068984,3496,POSTED
82030021,3497,POSTED
27855118,3498,POSTED
116036694,3499,POSTED
88323281,3500,POSTED
1183041,3501,POSTED
254839786,3502,POSTED
14922225,3503,POSTED
280935165,3504,POSTED
26929220,3505,POSTED
14075928,3506,POSTED
972651,3507,POSTED
46423291,3508,POSTED
259842341,3509,POSTED
10350,3510,POSTED
65913144,3511,POSTED
30313925,3512,POSTED
309366491,3513,POSTED
254839786,3514,POSTED
48485771,3515,POSTED
30313925,3516,POSTED
187773078,3517,POSTED
284422688,3518,POSTED
14922225,3519,POSTED
131601987,3520,POSTED
133055665,3521,POSTED
204317520,3522,POSTED
31353077,3523,POSTED
16098603,3524,POSTED
259842341,3525,POSTED
14654965,3526,POSTED
30313925,3527,POSTED
16464746,3528,POSTED
18927441,3529,POSTED
3359851,3530,POSTED
116036694,3531,POSTED
62581962,3532,POSTED
116036694,3533,POSTED
82030021,3534,POSTED
14230524,3535,POSTED
11348282,3536,POSTED
22679419,3537,POSTED
22462180,3538,POSTED
62581962,3539,POSTED
204317520,3540,POSTED
7861312,3541,POSTED
17224642,3542,POSTED
195475105,3543,POSTED
204140367,3544,POSTED
3359851,3545,POSTED
813286,3546,POSTED
30313925,3547,POSTED
314316607,3548,POSTED
31331740,3549,POSTED
14230524,3550,POSTED
18742444,3551,POSTED
15234657,3552,POSTED
16098603,3553,POSTED
16303106,3554,POSTED
100318079,3555,POSTED
116952434,3556,POSTED
18776017,3557,POSTED
48485771,3558,POSTED
187773078,3559,POSTED
15913,3560,POSTED
31331740,3561,POSTED
16464746,3562,POSTED
15853668,3563,POSTED
63485337,3564,POSTED
83943787,3565,POSTED
1183041,3566,POSTED
3359851,3567,POSTED
813286,3568,POSTED
26281970,3569,POSTED
27633075,3570,POSTED
7860742,3571,POSTED
187773078,3572,POSTED
7861312,3573,POSTED
813286,3574,POSTED
153226312,3575,POSTED
17093617,3576,POSTED
276706356,3577,POSTED
11348282,3578,POSTED
284422688,3579,POSTED
428333,3580,POSTED
28465635,3581,POSTED
151338729,3582,POSTED
115485051,3583,POSTED
195475105,3584,POSTED
195475105,3585,POSTED
263838766,3586,POSTED
18742444,3587,POSTED
65913144,3588,POSTED
8088112,3589,POSTED
40981798,3590,POSTED
24742040,3591,POSTED
309366491,3592,POSTED
16303106,3593,POSTED
22462180,3594,POSTED
173732041,3595,POSTED
47787563,3596,POSTED
16303106,3597,POSTED
11928542,3598,POSTED
18742444,3599,POSTED
7861312,3600,POSTED
26929220,3601,POSTED
17093617,3602,POSTED
16475194,3603,POSTED
17093617,3604,POSTED
151338729,3605,POSTED
18776017,3606,POSTED
117674417,3607,POSTED
314316607,3608,POSTED
14922225,3609,POSTED
254839786,3610,POSTED
27633075,3611,POSTED
26929220,3612,POSTED
7860742,3613,POSTED
24585498,3614,POSTED
27633075,3615,POSTED
82030021,3616,POSTED
428333,3617,POSTED
204140367,3618,POSTED
30313925,3619,POSTED
79797834,3620,POSTED
5442012,3621,POSTED
43003845,3622,POSTED
19725644,3623,POSTED
5442012,3624,POSTED
46423291,3625,POSTED
11348282,3626,POSTED
22784458,3627,POSTED
813286,3628,POSTED
69592091,3629,POSTED
24585498,3630,POSTED
43003845,3631,POSTED
17224642,3632,POSTED
65913144,3633,POSTED
116036694,3634,POSTED
18927441,3635,POSTED
18996905,3636,POSTED
259842341,3637,POSTED
14654965,3638,POSTED
15913,3639,POSTED
149538028,3640,POSTED
17224642,3641,POSTED
5442012,3642,POSTED
16303106,3643,POSTED
82030021,3644,POSTED
19493072,3645,POSTED
18776017,3646,POSTED
309366491,3647,POSTED
14075928,3648,POSTED
14075928,3649,POSTED
15913,3650,POSTED
19802879,3651,POSTED
19493072,3652,POSTED
813286,3653,POSTED
48485771,3654,POSTED
30313925,3655,POSTED
309366491,3656,POSTED
19358562,3657,POSTED
82030021,3658,POSTED
59804598,3659,POSTED
2367911,3660,POSTED
131601987,3661,POSTED
270449528,3662,POSTED
259842341,3663,POSTED
18776017,3664,POSTED
195475105,3665,POSTED
69592091,3666,POSTED
254839786,3667,POSTED
43003845,3668,POSTED
309366491,3669,POSTED
46423291,3670,POSTED
90420314,3671,POSTED
43003845,3672,POSTED
22679419,3673,POSTED
34428380,3674,POSTED
16475194,3675,POSTED
34428380,3676,POSTED
19040580,3677,POSTED
24742040,3678,POSTED
19358562,3679,POSTED
26929220,3680,POSTED
79797834,3681,POSTED
133055665,3682,POSTED
15439395,3683,POSTED
22679419,3684,POSTED
47787563,3685,POSTED
133055665,3686,POSTED
18742444,3687,POSTED
11928542,3688,POSTED
151338729,3689,POSTED
133055665,3690,POSTED
47161442,3691,POSTED
204140367,3692,POSTED
229039814,3693,POSTED
153226312,3694,POSTED
813286,3695,POSTED
21681252,3696,POSTED
14922225,3697,POSTED
229039814,3698,POSTED
82030021,3699,POSTED
270449528,3700,POSTED
151338729,3701,POSTED
19725644,3702,POSTED
204317520,3703,POSTED
28465635,3704,POSTED
270449528,3705,POSTED
270449528,3706,POSTED
116952434,3707,POSTED
26281970,3708,POSTED
204317520,3709,POSTED
5442012,3710,POSTED
19725644,3711,POSTED
69592091,3712,POSTED
22679419,3713,POSTED
14230524,3714,POSTED
149538028,3715,POSTED
280935165,3716,POSTED
813286,3717,POSTED
133055665,3718,POSTED
1183041,3719,POSTED
16303106,3720,POSTED
149538028,3721,POSTED
309366491,3722,POSTED
14922225,3723,POSTED
10671602,3724,POSTED
259842341,3725,POSTED
26929220,3726,POSTED
151338729,3727,POSTED
153226312,3728,POSTED
229039814,3729,POSTED
16475194,3730,POSTED
1183041,3731,POSTED
16303106,3732,POSTED
62581962,3733,POSTED
79797834,3734,POSTED
151338729,3735,POSTED
24585498,3736,POSTED
187773078,3737,POSTED
229039814,3738,POSTED
204317520,3739,POSTED
22784458,3740,POSTED
11928542,3741,POSTED
276706356,3742,POSTED
195475105,3743,POSTED
26281970,3744,POSTED
48485771,3745,POSTED
10350,3746,POSTED
18996905,3747,POSTED
34068984,3748,POSTED
18927441,3749,POSTED
90420314,3750,POSTED
22462180,3751,POSTED
47787563,3752,POSTED
62581962,3753,POSTED
59804598,3754,POSTED
34068984,3755,POSTED
813286,3756,POSTED
62581962,3757,POSTED
238260874,3758,POSTED
5442012,3759,POSTED
24742040,3760,POSTED
19493072,3761,POSTED
116036694,3762,POSTED
133055665,3763,POSTED
63485337,3764,POSTED
10671602,3765,POSTED
14922225,3766,POSTED
314316607,3767,POSTED
14075928,3768,POSTED
47787563,3769,POSTED
21681252,3770,POSTED
7861312,3771,POSTED
15913,3772,POSTED
11348282,3773,POSTED
14075928,3774,POSTED
195475105,3775,POSTED
783214,3776,POSTED
238260874,3777,POSTED
83943787,3778,POSTED
11928542,3779,POSTED
18742444,3780,POSTED
17093617,3781,POSTED
10671602,3782,POSTED
62581962,3783,POSTED
11928542,3784,POSTED
5442012,3785,POSTED
115485051,3786,POSTED
43003845,3787,POSTED
229039814,3788,POSTED
263838766,3789,POSTED
18927441,3790,POSTED
83943787,3791,POSTED
43003845,3792,POSTED
48485771,3793,POSTED
63485337,3794,POSTED
90420314,3795,POSTED
83943787,3796,POSTED
30313925,3797,POSTED
31331740,3798,POSTED
14075928,3799,POSTED
270449528,3800,POSTED
254839786,3801,POSTED
69592091,3802,POSTED
88323281,3803,POSTED
24585498,3804,POSTED
28465635,3805,POSTED
65913144,3806,POSTED
117674417,3807,POSTED
69592091,3808,POSTED
173732041,3809,POSTED
7860742,3810,POSTED
19725644,3811,POSTED
24742040,3812,POSTED
24742040,3813,POSTED
82030021,3814,POSTED
195475105,3815,POSTED
10350,3816,POSTED
15853668,3817,POSTED
284422688,3818,POSTED
14654965,3819,POSTED
19493072,3820,POSTED
40981798,3821,POSTED
117674417,3822,POSTED
14654965,3823,POSTED
34428380,3824,POSTED
17224642,3825,POSTED
18776017,3826,POSTED
5442012,3827,POSTED
117674417,3828,POSTED
100318079,3829,POSTED
238260874,3830,POSTED
15439395,3831,POSTED
18776017,3832,POSTED
26929220,3833,POSTED
59804598,3834,POSTED
195475105,3835,POSTED
17093617,3836,POSTED
17868918,3837,POSTED
15234657,3838,POSTED
27855118,3839,POSTED
280935165,3840,POSTED
22679419,3841,POSTED
14075928,3842,POSTED
309366491,3843,POSTED
63485337,3844,POSTED
14075928,3845,POSTED
16303106,3846,POSTED
34068984,3847,POSTED
21681252,3848,POSTED
19493072,3849,POSTED
270449528,3850,POSTED
16475194,3851,POSTED
47161442,3852,POSTED
30313925,3853,POSTED
43003845,3854,POSTED
151338729,3855,POSTED
26281970,3856,POSTED
259842341,3857,POSTED
26929220,3858,POSTED
1183041,3859,POSTED
24742040,3860,POSTED
11348282,3861,POSTED
11928542,3862,POSTED
15234657,3863,POSTED
19358562,3864,POSTED
149538028,3865,POSTED
15853668,3866,POSTED
10350,3867,POSTED
14230524,3868,POSTED
19358562,3869,POSTED
151338729,3870,POSTED
10671602,3871,POSTED
43003845,3872,POSTED
27633075,3873,POSTED
24585498,3874,POSTED
22784458,3875,POSTED
2367911,3876,POSTED
187773078,3877,POSTED
16303106,3878,POSTED
972651,3879,POSTED
8088112,3880,POSTED
43003845,3881,POSTED
14654965,3882,POSTED
11348282,3883,POSTED
27633075,3884,POSTED
121533789,3885,POSTED
3359851,3886,POSTED
16098603,3887,POSTED
7861312,3888,POSTED
7860742,3889,POSTED
14075928,3890,POSTED
19802879,3891,POSTED
229039814,3892,POSTED
17868918,3893,POSTED
14654965,3894,POSTED
79797834,3895,POSTED
7861312,3896,POSTED
47161442,3897,POSTED
19358562,3898,POSTED
229039814,3899,POSTED
26281970,3900,POSTED
16303106,3901,POSTED
151338729,3902,POSTED
82030021,3903,POSTED
26929220,3904,POSTED
18776017,3905,POSTED
18927441,3906,POSTED
11928542,3907,POSTED
63485337,3908,POSTED
88323281,3909,POSTED
18776017,3910,POSTED
82030021,3911,POSTED
19725644,3912,POSTED
8088112,3913,POSTED
18996905,3914,POSTED
972651,3915,POSTED
63485337,3916,POSTED
21681252,3917,POSTED
5442012,3918,POSTED
18742444,3919,POSTED
783214,3920,POSTED
24742040,3921,POSTED
18776017,3922,POSTED
153226312,3923,POSTED
79797834,3924,POSTED
27855118,3925,POSTED
813286,3926,POSTED
22784458,3927,POSTED
7861312,3928,POSTED
7872262,3929,POSTED
149538028,3930,POSTED
151338729,3931,POSTED
40981798,3932,POSTED
62581962,3933,POSTED
31353077,3934,POSTED
229039814,3935,POSTED
62581962,3936,POSTED
16098603,3937,POSTED
14922225,3938,POSTED
65913144,3939,POSTED
259842341,3940,POSTED
131601987,3941,POSTED
17868918,3942,POSTED
173732041,3943,POSTED
34068984,3944,POSTED
62581962,3945,POSTED
34068984,3946,POSTED
238260874,3947,POSTED
117674417,3948,POSTED
270449528,3949,POSTED
24742040,3950,POSTED
14654965,3951,POSTED
34068984,3952,POSTED
24585498,3953,POSTED
47161442,3954,POSTED
17868918,3955,POSTED
59804598,3956,POSTED
5442012,3957,POSTED
27855118,3958,POSTED
90420314,3959,POSTED
18996905,3960,POSTED
31353077,3961,POSTED
88323281,3962,POSTED
19358562,3963,POSTED
62581962,3964,POSTED
16464746,3965,POSTED
31353077,3966,POSTED
783214,3967,POSTED
47161442,3968,POSTED
14230524,3969,POSTED
813286,3970,POSTED
31353077,3971,POSTED
63485337,3972,POSTED
19725644,3973,POSTED
22679419,3974,POSTED
17868918,3975,POSTED
783214,3976,POSTED
47161442,3977,POSTED
309366491,3978,POSTED
17868918,3979,POSTED
14230524,3980,POSTED
3359851,3981,POSTED
31331740,3982,POSTED
46423291,3983,POSTED
5442012,3984,POSTED
314316607,3985,POSTED
46423291,3986,POSTED
40981798,3987,POSTED
195475105,3988,POSTED
204317520,3989,POSTED
19040580,3990,POSTED
26281970,3991,POSTED
31353077,3992,POSTED
229039814,3993,POSTED
82030021,3994,POSTED
43003845,3995,POSTED
195475105,3996,POSTED
204140367,3997,POSTED
309366491,3998,POSTED
1183041,3999,POSTED
173732041,4000,POSTED
116952434,4001,POSTED
7872262,4002,POSTED
276706356,4003,POSTED
100318079,4004,POSTED
19358562,4005,POSTED
11928542,4006,POSTED
15439395,4007,POSTED
22784458,4008,POSTED
116952434,4009,POSTED
34068984,4010,POSTED
31353077,4011,POSTED
238260874,4012,POSTED
18927441,4013,POSTED
284422688,4014,POSTED
16303106,4015,POSTED
151338729,4016,POSTED
10350,4017,POSTED
16464746,4018,POSTED
15853668,4019,POSTED
813286,4020,POSTED
83943787,4021,POSTED
28465635,4022,POSTED
309366491,4023,POSTED
34068984,4024,POSTED
88323281,4025,POSTED
14654965,4026,POSTED
972651,4027,POSTED
314316607,4028,POSTED
131601987,4029,POSTED
149538028,4030,POSTED
428333,4031,POSTED
90420314,4032,POSTED
19493072,4033,POSTED
40981798,4034,POSTED
21681252,4035,POSTED
2367911,4036,POSTED
1183041,4037,POSTED
276706356,4038,POSTED
16475194,4039,POSTED
16098603,4040,POSTED
93905958,4041,POSTED
18776017,4042,POSTED
24585498,4043,POSTED
40981798,4044,POSTED
173732041,4045,POSTED
7872262,4046,POSTED
31331740,4047,POSTED
121533789,4048,POSTED
19358562,4049,POSTED
24585498,4050,POSTED
47161442,4051,POSTED
14075928,4052,POSTED
115485051,4053,POSTED
14654965,4054,POSTED
7872262,4055,POSTED
116036694,4056,POSTED
263838766,4057,POSTED
173732041,4058,POSTED
43003845,4059,POSTED
187773078,4060,POSTED
19725644,4061,POSTED
16303106,4062,POSTED
65913144,4063,POSTED
17224642,4064,POSTED
15439395,4065,POSTED
26929220,4066,POSTED
16464746,4067,POSTED
116952434,4068,POSTED
62581962,4069,POSTED
18776017,4070,POSTED
7860742,4071,POSTED
15853668,4072,POSTED
173732041,4073,POSTED
16464746,4074,POSTED
26281970,4075,POSTED
15439395,4076,POSTED
254839786,4077,POSTED
15913,4078,POSTED
43003845,4079,POSTED
19802879,4080,POSTED
116036694,4081,POSTED
813286,4082,POSTED
133055665,4083,POSTED
63485337,4084,POSTED
15853668,4085,POSTED
22679419,4086,POSTED
270449528,4087,POSTED
26281970,4088,POSTED
93905958,4089,POSTED
229039814,4090,POSTED
10671602,4091,POSTED
19040580,4092,POSTED
7861312,4093,POSTED
15234657,4094,POSTED
131601987,4095,POSTED
309366491,4096,POSTED
14075928,4097,POSTED
18927441,4098,POSTED
229039814,4099,POSTED
18742444,4100,POSTED
10671602,4101,POSTED
34068984,4102,POSTED
229039814,4103,POSTED
3359851,4104,POSTED
972651,4105,POSTED
27855118,4106,POSTED
47787563,4107,POSTED
82030021,4108,POSTED
133055665,4109,POSTED
19725644,4110,POSTED
88323281,4111,POSTED
83943787,4112,POSTED
16303106,4113,POSTED
18927441,4114,POSTED
34068984,4115,POSTED
30313925,4116,POSTED
229039814,4117,POSTED
90420314,4118,POSTED
69592091,4119,POSTED
26281970,4120,POSTED
7872262,4121,POSTED
151338729,4122,POSTED
19358562,4123,POSTED
34068984,4124,POSTED
47787563,4125,POSTED
238260874,4126,POSTED
14654965,4127,POSTED
813286,4128,POSTED
18742444,4129,POSTED
16464746,4130,POSTED
18776017,4131,POSTED
14654965,4132,POSTED
14654965,4133,POSTED
34428380,4134,POSTED
16475194,4135,POSTED
22784458,4136,POSTED
1183041,4137,POSTED
173732041,4138,POSTED
115485051,4139,POSTED
22784458,4140,POSTED
100318079,4141,POSTED
47161442,4142,POSTED
40981798,4143,POSTED
14922225,4144,POSTED
82030021,4145,POSTED
26929220,4146,POSTED
16098603,4147,POSTED
813286,4148,POSTED
116952434,4149,POSTED
18927441,4150,POSTED
15853668,4151,POSTED
151338729,4152,POSTED
88323281,4153,POSTED
3359851,4154,POSTED
16464746,4155,POSTED
254839786,4156,POSTED
7872262,4157,POSTED
30313925,4158,POSTED
90420314,4159,POSTED
7860742,4160,POSTED
19725644,4161,POSTED
14654965,4162,POSTED
30313925,4163,POSTED
204140367,4164,POSTED
204317520,4165,POSTED
